Time,Original Path,Original Filename,New Path,New Filename,Status,Source
2025-05-26 12:04:35,images/0. DNU\0. DNU\1010\NOV\done - 1010_PO 18\Lennylamb LennyUP Kyanite 1.jpg,Lennylamb LennyUP Kyanite 1.jpg,images/0. DNU\0. DNU\1010\NOV\done - 1010_PO 18\___.jpg,___.jpg,DryRun,NotFound
2025-05-26 12:04:35,images/0. DNU\0. DNU\1010\NOV\done - 1010_PO 19\Lennylamb LennyUP Luna 2.jpg,Lennylamb LennyUP Luna 2.jpg,images/0. DNU\0. DNU\1010\NOV\done - 1010_PO 19\___.jpg,___.jpg,DryRun,NotFound
2025-05-26 12:04:35,images/0. DNU\0. DNU\1010\NOV\done - 1010_PO 20\Kokadi Mr Wonderland-Star buy.jpg,Kokadi Mr Wonderland-Star buy.jpg,images/0. DNU\0. DNU\1010\NOV\done - 1010_PO 20\___.jpg,___.jpg,DryRun,NotFound
2025-05-26 12:04:35,images/0. DNU\0. DNU\1010\NOV\done - 1010_PO 21\Kokadi Ahoy.jpg,Kokadi Ahoy.jpg,images/0. DNU\0. DNU\1010\NOV\done - 1010_PO 21\___.jpg,___.jpg,DryRun,NotFound
2025-05-26 12:04:35,images/0. DNU\0. DNU\1010\NOV\done - 1010_PO 25\boba-4g-baby-carrier-winter-berry-03.jpg,boba-4g-baby-carrier-winter-berry-03.jpg,images/0. DNU\0. DNU\1010\NOV\done - 1010_PO 25\___.jpg,___.jpg,DryRun,NotFound
2025-05-26 12:04:35,images/0. DNU\0. DNU\1010\NOV\done - 1010_PO 26\boba-4g-baby-carrier-mediterranean-01.jpg,boba-4g-baby-carrier-mediterranean-01.jpg,images/0. DNU\0. DNU\1010\NOV\done - 1010_PO 26\___.jpg,___.jpg,DryRun,NotFound
2025-05-26 12:04:35,images/0. DNU\0. DNU\1010\NOV\done - 1010_PO 27\boba-4g-baby-carrier-molecule-01.jpg,boba-4g-baby-carrier-molecule-01.jpg,images/0. DNU\0. DNU\1010\NOV\done - 1010_PO 27\___.jpg,___.jpg,DryRun,NotFound
2025-05-26 12:04:35,images/0. DNU\0. DNU\1010\NOV\done - 1010_PO 28\boba-4g-baby-carrier-optimitse.jpg,boba-4g-baby-carrier-optimitse.jpg,images/0. DNU\0. DNU\1010\NOV\done - 1010_PO 28\___.jpg,___.jpg,DryRun,NotFound
2025-05-26 12:04:35,images/0. DNU\0. DNU\1010\NOV\done - 1010_PO 29\boba-4g-limited-edition-organic-cleo-baby-carrier.jpg,boba-4g-limited-edition-organic-cleo-baby-carrier.jpg,images/0. DNU\0. DNU\1010\NOV\done - 1010_PO 29\___.jpg,___.jpg,DryRun,NotFound
2025-05-26 12:04:35,images/0. DNU\0. DNU\1010\NOV\done - 1010_PO 30\boba-air-2017-ultra-compact-baby-carrier-grey-baby-laughing-back-carry.jpg,boba-air-2017-ultra-compact-baby-carrier-grey-baby-laughing-back-carry.jpg,images/0. DNU\0. DNU\1010\NOV\done - 1010_PO 30\___.jpg,___.jpg,DryRun,NotFound
2025-05-26 12:04:35,images/0. DNU\0. DNU\1010\NOV\done - 1010_PO 31\manduca-PC-babycarrier-RoyalBlue-side-2400px.jpg,manduca-PC-babycarrier-RoyalBlue-side-2400px.jpg,images/0. DNU\0. DNU\1010\NOV\done - 1010_PO 31\___.jpg,___.jpg,DryRun,NotFound
2025-05-26 12:04:35,images/0. DNU\0. DNU\1010\NOV\done - 1010_PO 32\manduca-PC-babycarrier-NightBlack-side-2400px.jpg,manduca-PC-babycarrier-NightBlack-side-2400px.jpg,images/0. DNU\0. DNU\1010\NOV\done - 1010_PO 32\___.jpg,___.jpg,DryRun,NotFound
2025-05-26 12:04:35,images/0. DNU\0. DNU\1010\NOV\done - 1010_PO 33\manduca-PC-babycarrier-DarkGrey-side-2400px.jpg,manduca-PC-babycarrier-DarkGrey-side-2400px.jpg,images/0. DNU\0. DNU\1010\NOV\done - 1010_PO 33\___.jpg,___.jpg,DryRun,NotFound
2025-05-26 12:04:35,images/0. DNU\0. DNU\1010\NOV\done - 1010_PO 34\manduca-limitededition-vividgreen-freisteller-seite-2400.jpg,manduca-limitededition-vividgreen-freisteller-seite-2400.jpg,images/0. DNU\0. DNU\1010\NOV\done - 1010_PO 34\___.jpg,___.jpg,DryRun,NotFound
2025-05-26 12:04:35,images/0. DNU\0. DNU\1010\NOV\done - 1010_PO 35\manduca-limitededition-vividorange-freisteller-seite-2400.jpg,manduca-limitededition-vividorange-freisteller-seite-2400.jpg,images/0. DNU\0. DNU\1010\NOV\done - 1010_PO 35\___.jpg,___.jpg,DryRun,NotFound
2025-05-26 12:04:35,images/0. DNU\0. DNU\1010\NOV\done - 1010_PO 36\manduca-limitededition-vividred-freisteller-seite-2400.jpg,manduca-limitededition-vividred-freisteller-seite-2400.jpg,images/0. DNU\0. DNU\1010\NOV\done - 1010_PO 36\___.jpg,___.jpg,DryRun,NotFound
2025-05-26 12:04:35,images/0. DNU\0. DNU\1010\NOV\done - 1010_PO 37\GEMINI-SCRIBBLE-2-PRODUCT-ONLY-BECO-BABY-CARRIER-1500X1500-1024x1024.jpg,GEMINI-SCRIBBLE-2-PRODUCT-ONLY-BECO-BABY-CARRIER-1500X1500-1024x1024.jpg,images/0. DNU\0. DNU\1010\NOV\done - 1010_PO 37\___.jpg,___.jpg,DryRun,NotFound
2025-05-26 12:04:35,images/0. DNU\0. DNU\1010\NOV\done - 1010_PO 38\Beco-Gemini-Iris-Product_1400x1400.jpg,Beco-Gemini-Iris-Product_1400x1400.jpg,images/0. DNU\0. DNU\1010\NOV\done - 1010_PO 38\___.jpg,___.jpg,DryRun,NotFound
2025-05-26 12:04:35,images/0. DNU\0. DNU\1010\NOV\done - 1010_PO 39\GEMINI-GREY-PRODUCT-ONLY-BECO-BABY-CARRIER-1024x1024.jpg,GEMINI-GREY-PRODUCT-ONLY-BECO-BABY-CARRIER-1024x1024.jpg,images/0. DNU\0. DNU\1010\NOV\done - 1010_PO 39\___.jpg,___.jpg,DryRun,NotFound
2025-05-26 12:04:35,images/0. DNU\0. DNU\1010\NOV\done - 1010_PO 40\Beco-Gemini-Cool-Lemon-Product_1400x1400.jpg,Beco-Gemini-Cool-Lemon-Product_1400x1400.jpg,images/0. DNU\0. DNU\1010\NOV\done - 1010_PO 40\___.jpg,___.jpg,DryRun,NotFound
2025-05-26 12:04:35,images/0. DNU\0. DNU\1010\NOV\done - 1010_PO 41\Beco-Gemini-Wave-Lifestyle-2_grande.jpg,Beco-Gemini-Wave-Lifestyle-2_grande.jpg,images/0. DNU\0. DNU\1010\NOV\done - 1010_PO 41\___.jpg,___.jpg,DryRun,NotFound
2025-05-26 12:04:35,images/0. DNU\0. DNU\1010\NOV\done - 1010_PO 42\1500x1500 Beco-Gemini-Llama-Drama-Day-Product.jpg,1500x1500 Beco-Gemini-Llama-Drama-Day-Product.jpg,images/0. DNU\0. DNU\1010\NOV\done - 1010_PO 42\___.jpg,___.jpg,DryRun,NotFound
